cpu_usage_percent,memory_usage_percent,latency_p99_ms,error_rate_percent,requests_per_second,label
23.457151,40.759274,70.93844,0.66610944,64.09313,normal
22.483147,40.031834,82.269295,0.42154106,61.520588,normal
21.232235,43.361313,61.459312,1.6894988,66.57654,normal
21.653242,38.730198,62.415756,1.0201727,71.57413,normal
23.67316,38.94532,50.530674,1.8685787,60.64606,normal
19.633675,39.10713,66.758804,1.3985785,59.232395,normal
20.486826,37.018734,84.7937,0.24468325,56.756348,normal
21.496798,40.89621,67.06483,1.896748,53.847122,normal
20.186504,39.166466,63.70243,1.144047,66.775955,normal
20.311914,39.67763,67.886765,1.135623,57.579033,normal
24.078386,42.244686,75.859985,1.0791079,57.491703,normal
23.783728,37.123905,61.268593,1.6683872,61.635536,normal
17.463772,38.285698,62.908134,1.362035,65.59728,normal
21.276217,41.882095,53.02023,0.047826584,56.458138,normal
13.263772,40.55457,64.68631,0.7832681,63.10258,normal
18.630257,41.430363,68.575836,0.08474893,60.834457,normal
20.170372,41.360184,64.803856,1.3973185,69.62567,normal
18.576443,38.7936,61.40633,1.3525302,59.82355,normal
29.059265,42.369793,62.825638,0.6551512,63.324017,normal
23.734514,41.25918,60.333237,1.5903387,67.124954,normal
22.675966,36.31339,83.07866,0.89430916,71.09539,normal
21.21807,40.61565,54.423267,1.3298415,73.25611,normal
22.34662,38.45427,50.61644,0.4200543,70.70879,normal
27.388123,42.081608,62.692253,0.9483853,67.926636,normal
15.404221,36.881832,72.404465,0.2799879,69.64455,normal
21.579704,38.35233,60.65625,0.80919427,56.11775,normal
19.679344,41.383335,70.09123,0.085563354,59.74165,normal
23.261036,37.94457,70.366455,0.31157184,62.054665,normal
19.33392,39.786213,68.45202,0.91679615,58.438404,normal
22.041182,40.519814,63.00291,1.6416361,58.68708,normal
22.37741,38.803223,78.67618,1.5014031,56.657818,normal
26.912203,41.158936,66.9639,0.7783868,64.61094,normal
24.249573,38.333942,65.34641,0.5489537,61.302513,normal
21.905403,38.470764,77.79379,0.8216557,69.586784,normal
23.264482,42.952732,60.891827,0.14846508,62.779728,normal
17.431982,38.171352,73.49571,0.9358477,69.08104,normal
19.865873,38.65959,79.18614,0.95977694,65.62449,normal
20.184788,40.55116,53.168858,0.647592,61.972183,normal
25.150887,37.726685,55.359615,1.9699637,65.2284,normal
24.275482,36.24208,62.088726,1.2398604,66.77779,normal
22.844046,41.030457,68.30805,1.2224851,68.73476,normal
26.69136,38.492756,76.22153,1.0785978,56.888245,normal
20.430113,38.834835,65.86453,0.39422083,70.692635,normal
16.44097,39.675762,77.49896,1.7884932,65.59476,normal
25.085337,40.847008,71.07275,0.7245461,62.319485,normal
26.322258,38.950077,76.926575,0.28131872,61.327362,normal
17.538815,39.3678,62.73917,1.2748249,61.883877,normal
24.062206,38.781513,55.20299,0.1948736,65.17492,normal
20.327646,38.70699,60.892464,1.8210174,61.495983,normal
19.053268,39.2919,55.602886,1.1892976,61.937775,normal
25.762407,39.687363,79.49629,0.62234443,60.25928,normal
27.343298,39.708015,62.138847,0.56566375,57.142326,normal
19.062853,40.690502,65.80469,0.0429436,63.0643,normal
22.45965,38.121468,68.963585,1.4301459,69.91247,normal
18.44629,40.020317,76.38702,0.215811,65.891716,normal
23.183786,41.05086,69.86693,1.8425655,72.08612,normal
21.269539,39.628807,71.2778,1.7423865,63.60988,normal
24.097036,39.352463,69.5903,1.0348049,65.34395,normal
19.169172,39.058067,53.390118,0.6322216,54.466957,normal
22.52122,42.56524,61.86542,0.21201162,66.388435,normal
24.158669,38.206715,64.79807,1.8007808,70.50394,normal
23.290476,39.159855,60.235878,0.6761041,63.535442,normal
18.63891,39.78512,77.45416,1.365858,69.718445,normal
25.799051,37.05761,70.74354,1.8293253,73.09676,normal
20.077326,40.855377,73.53902,1.3054144,60.004555,normal
24.827436,42.884872,80.58186,1.0664816,61.073704,normal
24.90622,38.954113,77.073715,0.3033233,66.269066,normal
24.93063,40.893635,71.12979,1.9938766,54.575504,normal
20.804586,38.629066,80.300095,1.3935124,59.88509,normal
19.562069,38.49589,40.292347,0.59228575,59.772724,normal
20.952272,35.444523,69.4555,0.29785216,59.12565,normal
21.169947,38.91261,70.51861,0.06475202,58.33461,normal
23.57634,42.65741,70.48502,0.15322816,66.91518,normal
25.665222,41.956306,32.86197,0.39536953,59.65228,normal
20.898932,41.67334,70.09612,0.7709028,70.52214,normal
25.332794,40.2048,60.476505,1.8158369,67.66298,normal
24.40038,37.399662,66.159584,0.11591615,62.255043,normal
20.096825,39.138565,51.849934,1.7509869,59.18964,normal
18.795155,41.01974,56.258224,0.98973376,61.65912,normal
22.451073,38.232586,70.33044,1.0228139,58.870575,normal
22.616676,39.173088,58.30351,1.1534111,59.73598,normal
20.607378,37.241276,85.2352,1.8286446,66.19994,normal
24.141933,42.49856,69.31689,0.40020868,62.89498,normal
22.108341,42.601,50.66855,1.9766971,63.38067,normal
22.471228,41.011944,72.6139,0.10839549,59.587467,normal
20.118572,38.96426,70.73335,0.9531998,65.1483,normal
21.786644,41.959274,59.545467,1.202743,48.37465,normal
21.624477,42.101883,56.19335,0.40313175,66.83363,normal
22.502436,39.330418,74.17752,1.0165684,66.01318,normal
17.147747,38.80903,58.91236,1.6454632,66.09037,normal
21.066702,39.213554,59.53609,0.2887109,65.32651,normal
18.30534,39.236656,60.630535,0.49623686,66.33811,normal
23.238863,40.761974,85.28036,0.36819208,60.479927,normal
20.058756,38.70906,72.72631,1.3706692,62.413414,normal
19.43079,43.14593,66.80315,1.6057485,65.72109,normal
21.127087,38.149166,65.87504,1.5739236,57.849724,normal
27.409637,41.934887,73.68897,0.13840365,68.78699,normal
20.248056,39.96357,65.42312,0.6138448,68.03904,normal
17.821878,38.38941,70.98122,0.052791353,65.42461,normal
18.514688,38.848965,60.67345,1.995327,59.75696,normal
22.941496,39.261272,59.328808,0.30564618,70.44589,normal
20.763239,38.589256,63.799553,1.651964,64.16807,normal
23.279802,38.6866,74.94861,1.7808337,68.459785,normal
20.448402,42.45539,57.625156,1.6213806,68.02615,normal
26.547417,39.25598,51.055775,0.7498418,70.52641,normal
18.505379,38.657974,59.0021,0.58581203,56.347546,normal
21.683496,44.124405,67.89527,1.5263383,63.95954,normal
25.1075,35.877155,61.5406,1.3771682,63.674355,normal
22.804682,39.57526,46.347256,0.65997094,72.13289,normal
26.98,41.128464,75.12138,0.048502523,58.654346,normal
22.143412,35.447033,57.75378,1.2704144,58.71937,normal
20.069681,38.860233,71.03026,1.5520649,54.947376,normal
20.522287,41.032425,49.09114,0.44541466,67.81932,normal
26.351463,35.688,41.428127,0.8969173,64.04787,normal
25.80204,37.856045,64.49517,0.27653176,58.13791,normal
18.11995,33.357796,63.108727,0.607918,55.009727,normal
20.53956,37.414875,61.2748,0.97923064,60.587578,normal
25.212116,37.33068,76.9734,0.69615763,71.41294,normal
25.11822,38.17951,77.32423,0.7303759,61.73935,normal
17.82319,42.945538,59.86426,0.69776016,60.7815,normal
20.46076,40.694496,54.798244,0.56632835,72.24236,normal
20.869532,39.0279,61.767223,1.2522603,66.60723,normal
20.757713,41.144547,60.110497,1.3805404,64.07295,normal
22.243519,37.87809,59.05864,0.41887486,66.17999,normal
24.725933,38.2934,44.09027,0.98838925,61.747635,normal
25.304031,34.51838,51.318222,1.0147012,63.05681,normal
20.459118,38.60867,57.437298,1.2679147,58.845238,normal
26.520979,41.737564,87.54781,1.060125,60.14493,normal
22.359774,38.628185,59.14034,1.3253309,61.615555,normal
21.803322,39.334473,63.079792,1.884727,59.270687,normal
24.14623,40.980824,64.812004,0.29370415,67.01048,normal
28.553818,39.999115,77.72323,0.06398879,63.255184,normal
20.323915,37.38744,70.46312,1.0776974,67.216995,normal
26.323338,41.351543,43.54995,1.7543852,54.534695,normal
26.188705,42.2689,56.009823,1.4615949,61.399345,normal
21.722092,41.04682,79.26785,0.94161075,66.733894,normal
19.904196,39.73585,68.09942,0.61354154,67.2765,normal
20.268116,40.29821,64.635216,0.75801855,55.09185,normal
16.766241,38.066376,52.78716,1.0667037,60.08153,normal
18.589275,37.70607,82.39458,0.6392447,63.05313,normal
21.810898,39.16146,51.90164,0.5521113,61.724392,normal
18.924496,38.88868,52.16885,0.083433494,67.48808,normal
26.275417,39.693436,70.83812,0.5362362,52.69755,normal
20.961847,43.457848,73.78451,0.2993576,54.961155,normal
21.964918,40.15176,55.98473,0.8393451,56.455826,normal
18.790674,41.617294,66.809814,1.6560155,64.52182,normal
22.08163,40.598003,85.409584,0.5995602,68.0101,normal
22.328476,39.18795,46.534027,0.5833074,65.371124,normal
23.405092,37.202892,53.425865,1.4411825,67.66234,normal
29.450874,39.804737,67.29724,1.0792457,68.44615,normal
23.77097,43.547783,54.510555,1.2729119,76.791306,normal
25.025223,37.587135,59.54174,1.1829691,66.648254,normal
18.440952,38.626472,65.987946,1.8340982,66.01342,normal
21.433226,40.858044,64.465324,0.22078776,59.129307,normal
16.363997,39.314365,70.5756,0.9339704,49.89359,normal
21.803055,40.408012,83.20785,1.1109191,61.605347,normal
23.537584,40.72569,73.149574,0.86116314,64.229935,normal
22.500097,38.750565,62.645737,0.3843379,65.50145,normal
20.606451,37.114883,63.05949,1.0148872,69.41847,normal
25.044786,39.287674,83.10602,1.7304292,65.30629,normal
25.186823,41.89555,86.17065,0.01065161,61.990208,normal
21.11692,39.903378,71.66318,1.3741912,63.866867,normal
25.63858,40.708595,48.019382,1.1649816,68.79418,normal
20.46692,38.581966,55.995388,0.4733011,61.505867,normal
23.602457,35.937027,64.80774,0.2372139,65.96555,normal
22.441385,41.835194,52.950256,1.4967136,68.14848,normal
27.036512,37.326954,69.506996,0.44503817,55.153633,normal
20.091919,41.794464,67.77743,1.1992874,71.646736,normal
17.684868,38.19781,65.81883,1.2826397,63.266426,normal
26.65467,38.393578,78.784584,0.017699877,67.35414,normal
22.361414,40.234184,53.956776,0.036424395,60.200977,normal
17.72984,43.28629,66.594795,1.4702922,60.670044,normal
18.611664,37.188824,34.60361,0.5630207,56.35381,normal
22.15575,36.73479,58.482105,0.2601966,66.88672,normal
20.708899,39.223663,82.302315,0.049151555,61.832996,normal
16.67343,41.01336,65.337456,1.4770406,70.846695,normal
24.32249,39.90568,100.44367,1.560686,66.98534,normal
26.408817,39.230976,49.746952,0.49977866,59.63594,normal
19.652014,39.02249,69.723206,1.8511474,62.749092,normal
19.018091,39.61083,79.94125,1.3567744,67.049385,normal
17.137383,41.30432,72.720184,0.05950252,57.534237,normal
19.151552,37.943237,69.21418,1.4301617,64.5546,normal
16.651836,37.53316,48.13375,0.20408359,65.32563,normal
27.663,37.63916,64.49339,1.8912606,59.338543,normal
22.085321,42.8771,49.196823,1.4228516,58.74816,normal
19.496475,39.963394,60.674778,1.294299,68.63435,normal
19.847004,42.371296,53.2236,0.9685822,71.36218,normal
21.675573,38.62682,61.099976,1.0786333,67.1727,normal
21.728086,41.776657,56.579933,0.115008384,68.67623,normal
22.663677,40.55091,63.75119,1.2011101,64.23224,normal
21.411877,40.618065,52.83371,1.6720684,61.86883,normal
21.248922,40.83655,42.79679,0.3594166,64.22856,normal
20.312712,39.371437,45.92694,1.5983173,69.461624,normal
25.849957,38.469933,67.91347,0.06512152,70.40304,normal
25.1503,40.838478,81.36033,0.08924848,71.84913,normal
25.774996,37.812263,65.063446,0.95747334,71.71739,normal
23.92856,37.062546,86.89782,0.12463896,59.33653,normal
19.019129,41.32545,70.16596,0.08390171,72.627,normal
22.740814,42.5473,53.81787,0.56358296,68.63963,normal
22.017862,36.38672,86.68901,1.2341801,70.59236,normal
24.448505,40.9072,66.92297,1.2592794,61.900536,normal
22.450487,40.31328,74.6111,0.30360046,76.8297,normal
19.798998,38.606823,70.15234,0.3220649,60.823128,normal
23.997892,37.63213,77.0547,1.3886834,69.903984,normal
20.683735,41.340157,67.41306,0.954672,62.802975,normal
23.34536,38.071564,70.17125,0.7672055,69.72941,normal
25.682522,40.601353,60.44288,1.6952853,60.71631,normal
19.035656,41.492867,54.378544,1.3387107,66.59462,normal
16.813921,40.342686,65.59118,0.29536211,61.21806,normal
20.220455,35.607765,55.96813,1.804277,73.0554,normal
22.88632,40.56632,85.671165,1.6857238,71.39873,normal
18.401424,39.566223,59.97471,1.2900976,57.646008,normal
19.29902,39.421898,78.799995,1.1060421,62.356636,normal
18.799591,37.379658,57.380962,1.8250724,61.61041,normal
26.576206,38.55121,52.077507,1.2120774,65.041,normal
18.919872,39.387856,92.68298,1.570787,61.51561,normal
23.863577,40.273434,57.41538,0.4592096,63.861347,normal
20.422924,39.01649,68.24535,1.2763978,60.95817,normal
24.098463,36.72181,52.034252,1.2525916,65.56195,normal
23.575867,36.534527,77.4167,1.0140103,70.24501,normal
25.651943,35.397972,72.32184,1.4592592,63.641197,normal
15.173376,41.578323,58.05448,1.4316798,58.681583,normal
29.110268,37.503075,52.41495,0.74552006,71.10867,normal
25.442122,41.56994,81.060814,0.72479814,53.844967,normal
20.753975,37.880455,86.025795,0.61955816,73.40606,normal
23.856358,39.018112,80.119255,1.8189187,60.681385,normal
24.678753,42.364353,64.36924,0.30612013,68.25667,normal
18.724281,37.599617,64.41023,0.09528405,64.069115,normal
24.672548,41.489285,74.58739,1.6631731,64.54318,normal
25.212221,40.273014,56.87591,0.64953005,56.369755,normal
18.940456,39.279766,69.60228,0.8661764,69.74947,normal
24.276634,41.650272,59.313507,0.35147333,63.13031,normal
25.098986,41.087307,75.01462,1.2993459,78.24736,normal
24.221535,38.696728,64.85429,1.4957614,75.50705,normal
20.512653,39.261246,56.1218,0.16294393,64.04868,normal
19.720333,37.531433,65.56705,0.715275,57.36036,normal
17.765295,39.100384,66.59628,1.7716037,61.43714,normal
28.461216,38.541355,73.83312,0.100500494,70.491875,normal
21.995598,40.361496,80.7703,1.5876766,49.826378,normal
23.706827,43.119587,53.9507,1.452481,61.15525,normal
28.77743,40.995388,66.990166,0.88046145,67.67954,normal
26.591345,36.20254,76.2615,1.2756612,62.23851,normal
21.957886,38.19948,44.154705,0.12143722,66.60061,normal
21.268738,38.634964,57.88058,0.77653724,65.25683,normal
17.73143,34.497093,72.207565,0.7711496,60.3981,normal
17.082588,38.05474,88.47101,1.2294394,64.7859,normal
26.276436,40.070023,68.060455,0.8029349,56.843964,normal
23.13487,40.941616,75.324974,1.6876143,52.09193,normal
20.25554,41.365803,67.71103,1.2329963,66.21083,normal
22.239555,39.593643,59.104603,1.460128,66.67234,normal
21.968351,42.434048,60.901726,0.29782054,62.002285,normal
19.890284,42.065086,61.080753,1.3447012,72.63323,normal
23.276709,39.214302,56.073017,0.95637006,58.914864,normal
20.113365,39.85653,60.334724,1.636538,65.66683,normal
24.560917,43.888725,57.445316,1.5065306,62.6389,normal
19.631233,44.666924,53.68471,0.9892109,63.72455,normal
25.047024,42.114777,63.04763,0.3284579,61.327267,normal
15.934476,37.23537,56.080433,1.1107825,66.577866,normal
24.911024,39.150845,69.19044,1.2282313,60.79433,normal
22.14274,35.626442,81.45574,1.9257686,69.55662,normal
18.50965,41.99746,60.074066,0.19925238,71.61842,normal
17.706526,41.881126,71.37787,1.0895003,61.460587,normal
20.518066,42.67491,60.86037,0.7619375,67.40171,normal
20.436659,38.038548,76.1519,0.64514947,65.28636,normal
26.062517,41.685253,74.721565,1.39502,62.109867,normal
20.339941,41.338387,76.558365,1.6490635,70.210594,normal
13.293461,42.964653,71.047264,1.0878421,63.472702,normal
20.902182,36.926563,63.559376,1.6747249,64.4444,normal
16.664242,36.73409,56.23434,1.655815,66.555244,normal
20.122805,38.750656,65.68409,0.54455644,66.40662,normal
16.669197,39.858692,73.30496,1.4186416,68.13419,normal
19.404799,36.80426,62.103558,1.9623468,60.872536,normal
18.33491,41.831116,53.604687,1.9662914,59.02152,normal
19.724226,36.864586,71.54735,1.4729999,65.81893,normal
18.855043,37.516235,67.01107,0.7765086,62.20304,normal
20.189339,37.760532,75.888245,1.6799219,63.66933,normal
21.12238,42.392967,63.635468,0.17365108,55.044987,normal
16.679327,39.68443,70.25536,1.2569284,59.864433,normal
23.303015,41.44676,47.113796,1.1578096,72.75031,normal
24.299448,41.637882,59.371567,0.262976,60.652447,normal
25.465687,40.931385,65.96743,1.5181671,65.33185,normal
25.897459,39.49193,61.440365,0.078006014,70.61457,normal
18.78322,38.711864,61.432407,1.72867,64.632965,normal
20.351456,41.817333,63.77483,1.644463,63.046806,normal
21.498135,40.37141,38.18401,0.8754552,60.38105,normal
21.523952,40.86045,59.260777,0.30223247,60.048565,normal
17.932352,37.761745,78.85018,0.70726454,58.505745,normal
20.01767,42.071808,41.197834,1.8656557,67.76095,normal
22.278114,38.028248,60.816307,0.6171169,67.89826,normal
22.597004,35.059765,54.18372,0.35914674,58.242496,normal
21.600939,38.590443,60.086395,1.5934385,67.08316,normal
19.77185,40.214718,76.69509,0.1494495,68.88188,normal
26.32152,41.74853,71.97677,1.9988935,51.256477,normal
21.114626,38.69801,52.67506,0.97434705,67.01981,normal
24.512388,41.976635,50.61948,0.8574631,57.77785,normal
20.882711,37.573307,58.19052,0.7309162,65.17286,normal
19.894274,38.94554,64.85466,0.3160255,67.90049,normal
24.735476,39.821987,84.06603,0.46524155,66.8722,normal
19.907753,41.179314,90.66109,1.0335715,73.16589,normal
20.34491,38.736942,76.28885,0.95600414,67.62887,normal
21.381058,41.08808,63.923763,1.0618901,70.31941,normal
18.735775,35.672462,71.24374,1.9260709,62.33095,normal
17.885277,40.23217,74.4175,0.71424234,61.497658,normal
18.66467,38.99152,60.983715,0.1351411,56.60968,normal
19.335264,39.91799,69.18415,1.8806531,75.599915,normal
14.802314,38.628864,65.93361,0.91954905,60.14076,normal
25.692972,39.78866,74.32211,0.6406097,67.67648,normal
22.073065,38.685974,78.35801,1.1372104,68.100914,normal
21.67669,42.547253,44.02501,1.5954484,66.32314,normal
19.651379,39.579235,52.595963,0.25004357,55.114365,normal
23.307692,39.51397,53.116573,1.7761492,72.13496,normal
15.987755,39.212055,66.06892,0.12405726,66.19773,normal
27.62257,37.71373,61.343002,0.017681345,63.564583,normal
20.189693,41.517803,64.83323,0.07001795,64.41668,normal
19.152,38.84972,57.667374,1.120096,70.99198,normal
24.13391,42.12318,78.828735,1.7604101,67.529335,normal
22.795761,41.209972,71.231674,1.616851,65.78157,normal
23.959156,37.038277,82.76668,1.8303796,67.86718,normal
16.768627,39.681053,64.02275,0.035540175,65.563835,normal
17.55876,39.88617,80.02309,1.1845022,69.17497,normal
25.338491,40.032578,58.4019,0.4512653,64.18986,normal
23.170906,37.434654,76.73316,1.9616706,70.765816,normal
21.871428,41.011654,48.41508,0.9984061,59.84104,normal
20.194927,39.049072,61.151478,1.8873683,62.627083,normal
22.405773,41.298885,75.92886,1.33275,56.84008,normal
25.157738,38.176388,53.74814,0.90411556,71.91313,normal
22.85298,41.919388,52.852345,1.548663,50.23162,normal
22.901295,39.793526,50.069115,1.9728445,63.03538,normal
21.514833,40.864624,51.24203,1.6332507,68.272095,normal
26.239275,37.486317,59.35039,1.3454794,64.51934,normal
19.548904,42.43163,56.548027,1.9599091,60.816647,normal
21.983854,39.302795,67.28989,0.8702325,62.709286,normal
20.5565,38.411697,80.175354,0.36799228,68.950195,normal
23.656605,37.622746,49.141537,1.9994726,67.45552,normal
24.027758,42.385956,70.6299,0.208972,70.9973,normal
18.44686,41.72945,61.96137,1.9098972,64.714226,normal
20.340496,42.212425,70.67536,1.7425938,68.33398,normal
22.096195,35.277332,69.8363,0.56180835,69.38563,normal
16.753695,42.291363,62.09948,0.21348722,58.410812,normal
18.140686,39.30288,72.0978,1.1072524,62.60804,normal
23.015757,43.422432,68.69204,1.5349585,62.586567,normal
23.70664,40.48641,65.652824,1.2956052,69.67687,normal
26.665968,41.076405,65.248055,1.3033409,67.22076,normal
24.772135,38.384056,76.928925,1.8220406,63.043285,normal
26.81965,37.682953,61.692303,1.7681147,61.792618,normal
22.568726,39.67223,67.289505,0.31429625,68.23947,normal
21.10618,38.846516,61.09982,0.46913707,60.486423,normal
22.470304,38.023224,63.608852,1.8402159,58.881916,normal
21.911758,43.074986,62.949234,1.1337838,64.0552,normal
21.169813,41.073597,54.245266,0.52674675,65.90791,normal
18.79318,36.12854,70.50838,1.2844424,67.931046,normal
20.113403,38.58172,56.434917,1.7804737,67.59908,normal
25.681389,40.765533,66.56548,0.5372704,68.475075,normal
21.320427,39.329895,61.660442,0.97414845,64.48714,normal
23.941648,39.583847,73.11555,1.5875992,57.58347,normal
23.799248,41.9582,61.874073,0.9696454,70.41114,normal
18.511469,36.894283,54.232655,0.9044852,58.49473,normal
18.8897,37.699028,59.880596,0.4781548,57.831615,normal
14.685876,39.03746,73.41018,0.2866768,67.82882,normal
14.496449,40.859886,51.93983,1.6629716,66.66121,normal
20.016565,35.966545,61.632805,1.3258392,67.637695,normal
15.41136,39.967552,72.208534,0.78893805,60.515038,normal
24.863161,39.70501,56.552,0.23750633,66.40756,normal
19.673176,41.936222,89.90662,1.572284,73.21726,normal
24.018702,41.15854,67.98192,1.4487202,72.09099,normal
21.987173,41.93182,47.824467,0.4736096,65.44061,normal
24.584814,35.24588,64.31121,0.64602065,60.88613,normal
25.938501,39.375576,66.69383,0.03939038,62.89101,normal
24.280794,37.140087,60.070034,0.21927784,63.835445,normal
21.750998,39.20238,61.940937,1.6223042,62.83965,normal
25.97604,42.198883,84.994194,0.7564381,60.916374,normal
23.469463,40.92592,65.443436,1.3049042,68.33262,normal
25.142525,38.51745,66.52061,1.472011,62.16428,normal
15.8460045,38.58357,52.387882,0.14516301,62.100143,normal
21.924402,39.87704,72.00886,1.9565896,65.505104,normal
21.112505,41.09171,80.38433,0.87783283,63.717857,normal
20.25978,38.338303,52.152405,0.82900953,68.85796,normal
26.77916,37.4206,62.692932,1.8223495,61.870655,normal
24.463642,39.6432,61.154827,1.0214579,55.165173,normal
26.322477,42.16827,59.581352,1.2554406,58.801376,normal
20.219141,41.35247,71.445984,0.79045767,61.781616,normal
20.95083,40.073017,64.657936,0.54723895,74.16205,normal
19.193293,38.692657,54.99251,0.673366,58.223305,normal
17.47313,38.06512,62.1857,1.9111754,64.34479,normal
25.166273,40.03812,69.792465,0.42354125,53.79738,normal
18.622797,38.893665,65.97391,1.9939082,65.968864,normal
16.532047,39.89168,67.53542,1.4732721,62.030495,normal
25.386171,37.89873,67.28169,1.3501633,65.31429,normal
23.494986,40.51144,67.72488,1.1755911,65.390465,normal
24.3569,40.624477,88.61566,0.34118092,50.54839,normal
22.802002,41.635002,63.700848,1.935528,63.361935,normal
24.359919,37.374325,59.22079,1.4817574,57.20555,normal
18.393806,40.279846,47.010235,0.96065646,63.59554,normal
28.427374,40.637817,62.6273,1.6440697,71.630875,normal
21.753868,43.232853,52.81447,0.46186697,61.49996,normal
22.948923,39.86704,63.684704,1.3303316,60.600754,normal
20.894747,38.627575,82.65931,0.8615039,56.02133,normal
20.54457,39.964947,65.87072,1.1206487,67.73555,normal
20.557344,43.290886,81.20254,1.445105,61.902977,normal
19.625134,40.62395,60.59369,0.2924981,56.21498,normal
27.579412,36.03845,75.252785,1.6927106,70.81182,normal
22.914919,42.556503,64.93272,1.9234815,62.955322,normal
20.94059,37.97159,59.930843,1.3196892,71.98439,normal
25.837317,40.040176,62.797855,0.39307544,67.12695,normal
24.67832,41.857883,51.979427,1.4316233,64.97316,normal
21.658394,43.72286,48.94358,1.1892171,54.079185,normal
22.095617,40.32141,67.48404,0.27760988,66.528694,normal
24.313328,41.554432,79.371414,0.61279,62.654575,normal
24.722717,40.44972,60.485783,1.974012,58.678795,normal
19.3786,39.48753,66.73839,1.3684967,65.28901,normal
25.119493,38.333523,53.781517,0.7569015,69.57334,normal
26.215714,36.91536,59.46443,0.6305024,57.237186,normal
24.53721,39.293594,69.042725,1.9002584,72.470345,normal
19.020105,42.746143,47.681538,0.15773198,66.14256,normal
24.588793,41.796455,73.72898,0.9986905,59.851513,normal
25.117292,36.63212,56.60887,0.20227855,61.178642,normal
19.624855,42.618492,66.76706,0.6092599,58.658516,normal
23.269962,41.824226,64.04306,0.9343985,60.4874,normal
20.971434,36.933662,58.090973,1.1160036,59.664646,normal
18.918327,41.30578,62.54763,1.807904,48.45296,normal
26.294912,39.03208,70.41311,0.17414972,57.072544,normal
21.775171,37.963413,38.36399,0.6855081,68.78168,normal
22.52133,39.384247,70.021774,0.07973593,65.348404,normal
19.671434,39.62906,65.11976,1.3830299,56.6725,normal
21.202637,39.817448,57.106663,0.7666611,69.34146,normal
22.575918,36.214027,74.32409,1.087622,56.66958,normal
24.417099,42.729397,65.13563,0.31341198,63.978947,normal
20.536648,35.527004,53.002697,0.35196576,61.52881,normal
23.272532,42.91724,47.48602,1.6120707,66.04387,normal
22.346062,42.27057,72.4591,0.73820305,62.120987,normal
18.95315,37.00493,59.789104,0.7907431,71.34726,normal
22.85062,43.270027,70.96229,0.3990409,63.87792,normal
23.435484,38.72074,76.52107,1.3980726,55.266953,normal
21.246716,41.50425,63.324326,1.291348,60.102062,normal
19.974096,38.17466,59.51608,0.06954353,64.38748,normal
20.154696,45.280506,39.802525,1.872638,59.126137,normal
21.961515,39.04157,80.254364,1.9091847,63.637188,normal
24.802149,37.79088,40.45457,0.94356465,64.695145,normal
22.595165,41.773994,61.456913,1.419142,60.52886,normal
20.10931,35.953644,61.019684,1.6719564,68.76223,normal
23.732964,38.773094,59.285828,0.80056363,54.42221,normal
26.23948,37.88853,51.614346,0.50951666,67.20232,normal
28.512663,41.073933,54.690918,1.2816913,57.584312,normal
22.90446,35.29502,73.48266,0.017576046,68.30205,normal
26.087057,40.830204,65.745026,0.6757366,62.229626,normal
22.378485,40.1332,56.887077,1.0290331,70.69307,normal
22.457277,40.617847,56.809612,0.15834074,62.650173,normal
23.935707,41.605236,73.65725,1.3273488,62.83042,normal
19.837082,41.70665,45.996147,0.70558554,69.26795,normal
23.35227,40.46717,66.265076,1.4836764,67.258644,normal
24.480612,44.241425,51.535904,0.7766181,64.24918,normal
24.866512,41.93166,60.705532,1.0556325,54.683598,normal
23.489428,38.976128,65.71756,0.8653085,66.92848,normal
23.039862,39.13856,45.784325,1.5648998,58.578297,normal
25.235195,37.096855,80.44474,1.0336088,60.08271,normal
28.531845,37.290695,83.69989,0.53027296,55.62339,normal
23.773243,40.215973,85.27248,0.7011298,60.868866,normal
26.558744,40.263046,51.558674,1.7445753,65.06679,normal
19.907187,39.153355,67.74323,1.1276171,65.19013,normal
20.671894,37.459667,74.0407,1.7268198,67.16174,normal
24.129307,36.965828,79.20019,1.552744,65.927185,normal
25.48709,37.32881,79.51206,0.84315556,53.207695,normal
22.152304,40.90673,73.17019,0.8844308,58.706436,normal
19.29593,40.712555,88.61624,0.71085984,55.97849,normal
18.800062,39.379635,58.11223,0.7276116,65.89969,normal
22.227453,36.39664,74.71407,0.71148604,63.431637,normal
21.26874,39.78133,64.26554,0.09625982,62.28195,normal
24.043287,37.26688,41.08863,1.2869279,58.913,normal
21.182224,36.749577,58.912636,0.4746917,63.064205,normal
20.732508,40.069374,60.707302,0.0048621716,67.048386,normal
23.296803,39.91997,62.045464,1.2045897,60.327023,normal
20.88387,40.813232,77.232834,0.7745533,64.193375,normal
20.046164,38.93236,59.174194,0.16061424,69.47471,normal
21.656475,37.710846,71.61095,0.3673485,56.184494,normal
19.53406,41.89668,59.45864,1.508275,60.70107,normal
22.374392,37.398705,73.728455,1.2668473,66.01467,normal
27.189001,40.178814,91.22632,0.61831534,66.3271,normal
23.943563,38.443302,63.342693,1.3446087,67.39505,normal
25.421688,36.017406,70.09887,1.2705684,69.516754,normal
79.81111,35.920715,89.72805,0.25330487,52.020966,anomaly
26.069088,91.61658,76.342995,0.38295674,46.765087,anomaly
18.028135,33.18502,978.4366,0.49477822,52.660885,anomaly
